	ID	TITLE	PREDICTED_MINIBATCH	PREDICTED_LDA	PREDICTED_HIERARCHICAL	PREDICTED_SPECTRAL	CONSENSUS	FINAL_PREDICTION
1271	10593588	Case Adaptador Universal 9.5mm - Segundo Hd Ssd Sata No Notebook - Caddy	0	0	0	0	0	0
1272	10593721	Bocal com escova	0	0	0	0	0	0
1273	10593879	"Chave Fixa 1.1/16 X 1.1/4"" Aço Cromo Vanádio - Gedore"	0	0	0	0	0	0
1274	10594130	Capacete Liberty Three For Girls - Preto	0	1	0	0	0	1
1275	10594247	Picareta Estreita Tamanho 5 Sem Cabo - Tramontina	0	0	0	0	0	0
1276	10594768	Bota Em Pvc Cano Médio Com Forro Nº 37/38 - Vonder	0	0	0	0	0	0
1277	10594940	Ancinho Metálico Curvo 14 Dentes Com Cabo De Madeira 150 Cm - Tramontina	0	0	0	0	0	0
1278	10595359	Cabo de madeira para colhedor de frutas 150 cm com olho de 26,5 cm - Tramontina	0	0	0	0	0	0
1279	10595625	Chave Biela 11 Mm Aço Carbono - 250b - Robust	0	0	0	0	0	0
1280	10595775	Ancinho Curvo Leve Com Cabo De Madeira 150 Mm 16 Dentes - 77101/644 - Tramontina	0	0	0	0	0	0
1281	10595810	Chave hexalobular tipo L T30 longa -  43TXL - Gedore	0	0	0	0	0	0
1282	10596046	Memoria 4gb 2x 2gb Compaq Pavilion Hdx16t Ddr2-800 Pc2-6400 Notebook	0	0	0	0	0	0
1283	10596225	Estêncil Para Pintura Simples 15x20 Estamparia Geométrica - Opa1064 - Opa	0	0	0	0	0	0
1284	10596622	Kit Plataforma Para Posicionamento Transversal Do Escorregador - Mel - Casatema	0	0	0	0	0	0
1285	10596766	Quebra-Cabeça Em Blocos De Madeira Família 36 Peças 52709 - Xalingo	0	0	0	0	0	0
1286	10596790	Boneca Carmosa Look Com Saia 1960 - Cotiplás	0	1	0	0	0	1
1287	10596803	Brinquedo Didático Abelha Calesita 845	0	0	0	0	0	0
1288	10596960	Riva Block 84 Peças 004 - Calesita	0	0	0	0	0	0
1289	10597298	Carrinho Pick-Up Bombeiro - Calesita	0	0	0	0	0	0
1290	10597353	Boneca Hora De Brincar Cuidar Cotiplás	0	1	0	0	0	1
1291	10597405	Trator Retroescavadeira Com Acessórios - Calesita	0	0	0	0	0	0
1292	10597519	Grade Hilux SRV 2009 2010 2011 Cinza Moldura Cromada	0	0	0	0	0	0
1293	10597571	Capa De Tpu Para Sony Xperia E  C1604 C1605  Pelicula Transparente	1	1	1	1	1	0
1294	10597572	Capa De Tpu Para Sony Xperia M C1904 C1905 + Pelicula Transparente	1	1	1	1	1	0
1295	10597895	Shiny Toys-Mini Violão 000181	0	0	0	0	0	0
1296	10598390	Bóia Circular Mickey Mouse 56cm  91004 Bestway - E	0	0	0	0	0	0
1297	10598430	Bote Minnie E Margarida Rosa 91025 - Bestway	0	0	0	0	0	0
1298	10598441	Piscina Princess 982 Litros Rosa 91049 - Bestway	0	0	0	0	0	0
1299	10598453	Bote Princess Rosa 91044 - Bestway	0	0	0	0	0	0
1300	10598454	Bote Spider-Man Azul/Vermelho 98004 - Bestway	0	0	0	0	0	0
1301	10598458	4Whey Tech 1,8kg - Atlhetica Nutrition	0	0	0	0	0	0
1302	10598471	Bóia De Braço Minnie Mouse Bestway Echolife	0	0	0	0	0	0
1303	10598981	Papel Scrapbook Duplo Multitons Xadrez Diversão no Gelo KFSB391 By Vlady – Toke e Crie	0	0	0	0	0	0
1304	10599451	Capa Nokia 530 Tpu Rosa	1	1	1	1	1	0
1305	10599459	Capa Motorola Moto e TPU Branco	1	1	1	1	1	1
1306	10599463	Bumper Motorola Moto E Azul	0	1	1	0	0	1
1307	10599464	Papel Scrapbook Duplo Multitons Poa e Listra Grandes Vermelho KFSB381 By Vlady – Toke e Crie	0	0	0	0	0	0
1308	10599471	Capa Lg L65 Tpu Branco	1	1	1	1	1	0
1309	10599476	Capa Lg L50 Tpu Branco	1	1	1	1	1	0
1310	10599480	Capa Lg L65 Tpu Preto	1	1	1	1	1	0
1311	10599482	Capa Lg G2 Mini Tpu Preto	1	1	1	1	1	0
1312	10599483	Dragão Banguela De Luxo - Sunny 1087	0	0	0	0	0	0
1313	10599488	Capa Motorola Moto E TPU Esmalte Prata	1	1	1	1	1	0
1314	10599493	Capa Motorola Moto E TPU Rosa	1	1	1	1	1	0
1315	10599501	Capa Motorola Moto E TPU Esmalte Branco	1	1	1	1	1	0
1316	10599505	Capa Flip Cover Motorola Moto E Preto	1	1	1	1	1	0
1317	10599506	Capa Lg L50 Tpu Rosa	1	1	1	1	1	0
1318	10599511	Capa Lg L65 Tpu Rosa	1	1	1	1	1	0
1319	10599521	Capa Samsung Galaxy Duos 2 Tpu Branco	1	1	1	1	1	1
1320	10599530	Bumper Motorola Moto E Rosa	0	1	1	0	0	1
1321	10599531	Capa Motorola Moto E TPU Esmalte Preto	1	1	1	1	1	0
1322	10599553	Capa Nokia 530 TPU Branco	1	1	1	1	1	0
1323	10599569	Capa Samsung Galaxy S Duos 2 Tpu Transporte	1	1	1	1	1	0
1324	10599574	Capa Iphone 6 Tpu Rosa	1	1	1	1	1	0
1325	10599575	Capa Motorola Moto E TPU Preto	1	1	1	1	1	0
1326	10599582	Capa Lg G2 Mini Tpu Branco	1	1	1	1	1	0
1327	10599705	Kit Capa + Pelicula Nokia 530 TPU Transparente	1	1	1	1	1	0
1328	10599711	Capa Samsung T117 Flip Preto	1	1	1	1	1	0
1329	10601804	Cartão de Memória 16GB Micro SDHC com Adaptador SRAC-A1 - Sony	0	0	0	0	0	0
1330	10601999	Cadeira Side Infantil Base Madeira Laranja Cadsif-Ma-Lr By Haus	0	0	0	0	0	0
1331	10602635	Pelicula De Vidro Temperado Xiaomi Redmi	0	1	1	0	0	1
1332	10603893	Capa Samsung Galaxy S4 New York	1	1	0	1	1	0
1333	10603921	Capa Nokia 720 TPU Roxo	1	1	1	1	1	0
1334	10604067	Capa Samsung Galaxy Fame/Fame Duos Pc Preto	1	1	1	1	1	1
1335	10604071	Capa Samsung Tab 3 7 Rotate Marrom	1	1	0	1	1	0
1336	10604072	Capa Samsung Galaxy Mega 6.3 Flip Rosa	1	1	1	1	1	1
1337	10604073	Capa Motorola D1 Pc Colorido You Make Me Smile	1	1	1	1	1	0
1338	10604076	Capa Samsung Galaxy Fame Flip Preto	1	1	1	1	1	0
1339	10604078	Capa Samsung Tab 3 8 Rotate Rosa	1	1	0	1	1	1
1340	10604082	Capa Samsung Galaxy S4 Caveira Pc Preto	1	1	1	1	1	0
1341	10604086	Capa Nokia 720 TPU Rosa	1	1	1	1	1	0
1342	10604088	Capa Motorola Moto X TPU Amarelo	1	1	1	1	1	0
1343	10604093	Capa Nokia 720 TPU Cinza	1	1	1	1	1	0
1344	10604100	Capa Motorola Moto X TPU Azul	1	1	1	1	1	0
1345	10604103	Capa Samsung Galaxy Mega 6.3 Flip Branco	1	1	1	1	1	0
1346	10604118	Capa Samsung Galaxy Duos Pc Colorida Rosa	1	1	1	1	1	0
1347	10604136	Capa Nokia 720 TPU Azul	1	1	1	1	1	0
1348	10604146	Capa Nokia 720 TPU Branco	1	1	1	1	1	1
1349	10604148	Capa Samsung Galaxy S4 Pc Coração	1	1	1	1	1	0
1350	10604156	Capa Motorola Moto X TPU Cinza	1	1	1	1	1	0
1351	10604160	Capa Motorola Moto X TPU Rosa	1	1	1	1	1	0
1352	10604162	Capa Iphone 5/5s Pc Motocicleta	1	1	1	1	1	0
1353	10604179	Capa Samsung Galaxy Young Tpupc Branco	1	1	1	1	1	1
1354	10604182	Capa Samsung Galaxy Ace 3/SII Duos Tv Couro Preto	1	1	1	1	1	0
1355	10604203	Capa Samsung Galaxy Fame Tpu Gel Roxo	1	1	1	1	1	0
1356	10604204	Capa Samsung Galaxy Young Couro Carteira Rosa	1	1	0	1	1	0
1357	10604205	Capa Nokia 720 TPU Amarelo	1	1	1	1	1	1
1358	10604213	Capa L3 Ii Pc Preto Liso	1	1	1	1	1	0
1359	10604220	Capa Samsung Galaxy Young TPU Branco	1	1	1	1	1	0
1360	10604230	Capa Samsung Galaxy Fame Tpu Transparente	1	1	1	1	1	0
1361	10604296	Capa Samsung Galaxy Fame Tpu Gel Cinza	1	1	1	1	1	0
1362	10604306	Capa Nokia 720 TPU Transparente	1	1	1	1	1	0
1363	10604319	Capa Samsung Galaxy Win Duos Flip Vermelho	1	1	1	1	1	1
1364	10604322	Capa Samsung Galaxy Fame Piano	1	1	0	1	1	0
1365	10604324	Capa Samsung Galaxy S4 Pc Pac Man	1	1	1	1	1	0
1366	10604333	Capa Nokia 720 TPU Vermelho	1	1	1	1	1	0
1367	10604335	Capa Samsung Galaxy S4 Pc Now Preto	1	1	1	1	1	0
1368	10604369	Capa Galaxy Fame/Fame Duos TPU Gel Azul	1	1	1	1	1	0
1369	10604469	Capa Motorola Moto X TPU Vermelho	1	1	1	1	1	0
1370	10604703	Bumper Samsung Galaxy Fame Transparente/Branco	1	1	1	1	1	0
1371	10604710	Bagageiro de teto Thule Box Pacific 200 Preta - 410 Litros	0	0	0	0	0	0
1372	10604715	Capa Samsung Galaxy S3 Brilho Rosa	1	1	0	1	1	0
1373	10604946	SimFort (Lactobacilos) (30saches) - Vitafor	0	0	0	0	0	0
1374	10604979	Simfort (Lactobacilos) (10saches) - Vitafor	0	0	0	0	0	0
1375	10605165	Película de vidro ultra temperado Moto G 3 Geração	0	1	1	0	0	1
1376	10608313	Tracta - Batom HD MATTE - Cor de Boca II 47 - 3,5g	0	0	0	0	0	0
1377	10608383	Açúcar Cristal Verde Com 500g Mix	0	0	0	0	0	0
1378	10608392	Ágar Ágar Com 30g Mix	0	0	0	0	0	0
1379	10609942	Toner Para Impressora Hp Cf83x | Cf-83 | M5 Compatível .5k	0	0	0	0	0	0
1380	10610060	Pelicula Premium De Vidro Temperado Hprime Xperia E4	0	1	1	0	0	1
1381	10611068	Caminhão Polux Basculante Silmar 6620	0	0	0	0	0	0
1382	10611582	Estêncil Para Pintura Duplo 14x14 Passaro - Opa1748 - Opa	0	0	0	0	0	0
1383	10611911	Capa para Vade Mecum com Alça de Ombro Inspiração	0	1	0	1	0	1
1384	10612144	Cooktop Fischer Vitrocerâmico 2 Bocas Preto Indução Elétrico 220V	0	0	0	0	0	0
1385	10612210	Móbile Musical Giratório Infantil Sol 20055 - Braskit	0	0	0	0	0	0
1386	10613857	Co Tresemme Blindagem Platinum 400ml	0	0	0	0	0	0
1387	10614297	Colchão Mimi Cama Ecoline Natural 150X070x012 D18 - ECOFLEX	0	1	0	0	0	1
1388	10615480	Sapatilha Lilly's Closet Com Laço	0	0	0	0	0	0
1389	10615481	Sapatilha Metalizada Lilly's Closet Com Laço	0	0	0	0	0	0
1390	10615895	Antena Externa Para Celular 800 Mhz 17dbi Cf817 Aquário	0	0	0	0	0	0
1391	10615916	Kit 4 Refis De Toner Para Hp Cp1215 High Definition Aton Cmyk	0	0	0	0	0	0
1392	10615923	Bateria Externa E2u - 10200mah	0	0	0	0	0	0
1393	10615962	Capa para Vade Mecum com Alça de Ombro Mistério	0	1	0	1	0	1
1394	10616106	Papel Scrapbook Dupla Face Mini Flor KFSB351- Toke e Crie	0	0	0	0	0	0
1395	10616152	Estêncil Para Pintura Simples 4x30 Heras - Opa7661 - Opa	0	0	0	0	0	0
1396	10616175	Papel Scrap Puro Glitter Rosa Coral SDPG18 - Toke e Crie	0	0	0	0	0	0
1397	10616177	Adesivo Borda Artesanal II Bebê Menino AD1537 - Toke e Crie	0	0	0	0	0	0
1398	10616409	Adesivo Emborrachado Ursos Ad497 - Toke E Crie	0	0	0	0	0	0
1399	10616437	Capa para Vade Mecum com Alça de Ombro Harmonia	0	1	0	1	0	1
1400	10616645	Colchão Casal Ecoline D-45 C/ Sistema Antiácaro, Antifungo E Antialérgico (138x188x20)	0	1	0	0	0	1
1401	10616652	Colchão Casal Queen Ecoline D-45 C/ Sistema Antiácaro, Antifungo E Antialérgico (158x198x25)	0	1	0	0	0	1
1402	10617233	Colchão Ecoline Espuma Altura 25cm D40 Branco Ecoflex Antifungo E Antialérgico	0	1	0	0	0	1
1403	10617247	Colchão Casal Ecoline D-33 C/ Sistema Antiácaro, Antifungo E Antialérgico (138x188x20)	0	1	0	0	0	1
1404	10617250	Colchão Casal Ecoline D-23 C/ Sistema Antiácaro, Antifungo E Antialérgico (138x188x17)	0	1	0	0	0	1
1405	10617253	Colchão Casal Ecoline D23 Sistema Antiácaro, Antifungo e Antialérgico 138x188cm - Ecoflex	0	1	0	0	0	1
1406	10617261	Colchão Casal Ecoline D-33 C/ Sistema Antiácaro, Antifungo E Antialérgico (138x188x14)	0	1	0	0	0	1
1407	10617264	Colchão Casal Ecoline D-23 C/ Sistema Antiácaro, Antifungo E Antialérgico (138x188x20)	0	1	0	0	0	1
1408	10617954	Capa para Vade Mecum com Alça de Ombro Nobreza	0	1	0	1	0	1
1409	10617956	Base Liquida Soft Dailus - 08 30g - Bege Escuro	0	0	0	0	0	0
1410	10618134	Cama Infantil Prime Com Grade De Proteção, Telhado Completo E Kit Escadinha/ Escorrega - Casatema	0	1	0	0	0	1
1411	10619602	Capa Case Galaxy Tab A - 9.7´ P550/P555 Carteira / Caneta Touch (Rosa)	1	1	0	1	1	0
1412	10619976	Aéreo Infantil Eloísa Com 3 Portas - Branco - Phoenix Baby	0	0	0	0	0	0
1413	10620362	Carboplex Malto 1kg - Advanced Nutrition-Laranja	0	0	0	0	0	0
1414	10620382	Carboplex Malto 1kg - Advanced Nutrition-Neutro	0	0	0	0	0	0
1415	10620405	Carboplex Malto 1kg - Advanced Nutrition	0	0	0	0	0	0
1416	10620450	Collagen Powder 300gr - Integralmédica	0	0	0	0	0	0
1417	10620466	Whey Zero 4,4lbs - Black Skull-Baunilha	0	0	0	0	0	0
1418	10620490	Monstrous 6lbs - Black Skull	0	0	0	0	0	0
1419	10620518	Exceed Energy Gel (cx c/ 10 uni) - Advanced Nutrition	0	0	0	0	0	0
1420	10620555	100% Whey 900gr - Brn Foods	0	0	0	0	0	0
1421	10620562	Iso Protein 2kg - Brn Foods-Chocolate	0	0	0	0	0	0
1422	10620568	Size Mass 72.700 3kg - Brn Foods	0	0	0	0	0	0
1423	10620574	Whey Micellar 900 G - Br Foods	0	0	0	0	0	0
1424	10620603	Exceed Energy Gel (Unidade) - Advanced Nutrition-Baunilha	0	0	0	0	0	0
1425	10620628	Whey Muscle Hammer 900gr - Body Action	0	0	0	0	0	0
1426	10620656	Giant Whey Refil Bodybuilders Chocolate 2Kg	0	0	0	0	0	0
1427	10620686	Giant Whey 908gr - Bodybuilders-Morango	0	0	0	0	0	0
1428	10620740	Isolate Definition 900 G - Body Action	0	0	0	0	0	0
1429	10620743	Maltodextrina 1kg - Body Action-Jabuticaba	0	0	0	0	0	0
1430	10620761	Carboplex Malto 1kg - Advanced Nutrition-Limão	0	0	0	0	0	0
1431	10620769	Whey Zero 900 G - Black Skull	0	0	0	0	0	0
1432	10620773	Whey 4HD 2lbs - Black Skull	0	0	0	0	0	0
1433	10620802	Exceed Energy Gel (Unidade) - Advanced Nutrition-Chocolate	0	0	0	0	0	0
1434	10620816	100% Whey 900gr - Brn Foods	0	0	0	0	0	0
1435	10620832	Size Mass 72.700 3kg - Brn Foods	0	0	0	0	0	0
1436	10620834	WHEY FOODS 2kg - MORANGO	0	0	0	0	0	0
1437	10620835	Size Mass 72.700 3kg - Brn Foods	0	0	0	0	0	0
1438	10621149	Waxy Mass Refil Bodybuilders Morango 3kg	0	0	0	0	0	0
1439	10621172	Whey Zero 4,4lbs - Black Skull	0	0	0	0	0	0
1440	10621384	Papel Scrapbook Folha Simples Xadrez Azul e Verde LSC-213 - Litocart	0	0	0	0	0	0
1441	10621436	Alfaparf Nutri Seduction Luxury Máscara Condicionadora 150g	0	0	0	0	0	0
1442	10621534	Exceed Energy Gel (cx c/ 10 uni) - Advanced Nutrition	0	0	0	0	0	0
1443	10621726	Papel Scrapbook Folha Dupla Flor e Listra LSCD-311 - Litocart	0	0	0	0	0	0
1444	10621857	Colchão Casal Celebrity D-28 selado c/ Sistema Antiácaro, Antifungo e Antialérgico (188x138x17 cm)	0	1	0	0	0	1
1445	10621920	Colchão Espuma D-20 Pro Luckspuma Selado Liso 12Cm - Solteiro 12x78x188 Cm	0	1	0	0	0	1
1446	10622060	Exceed Energy Gel (cx c/ 10 uni) - Advanced Nutrition-Banana	0	0	0	0	0	0
1447	10622171	Colchão para Berço Baby Luckinho c/ Sistema Antiácaro, Antifungo e Antialérgico D18 (130x60x12 cm)	0	1	0	0	0	1
1448	10622206	Microsoft Office Integrado	0	1	0	0	0	1
1449	10622291	Colchão Solteiro Supreme D-33 Selado C/ Sistema Antiácaro, Antifungo E Antialérgico (188x88x17 Cm)	0	1	0	0	0	1
1450	10622593	Brinquedo Para Montar Policia Carro Policial 98pcs Play Cis	0	0	0	0	0	0
1451	10622699	Blocos De Montar - Click It - Super Moto Cyclone - 118 Peças	0	0	0	0	0	0
1452	10624041	Corretivo Soft Dailus	0	0	0	0	0	0
1453	10626253	Capa Fit Ultra Slim Motorola Razr D3 Xt919 Xt920 + Pelicula Grafite	0	1	0	1	0	1
1454	10627606	Isolon 2lbs - Black Skull	0	0	0	0	0	0
1455	10627613	Isolon 2lbs - Black Skull	0	0	0	0	0	0
1456	10627692	Hydrolisys 2lbs - Black Skull-morango	0	0	0	0	0	0
1457	10627703	Exceed Energy Gel (unidade) - Advanced Nutrition-Tangerina	0	0	0	0	0	0
1458	10627708	Hidrolysis 907g - Black Skull - Baunilha	0	0	0	0	0	0
1459	10627712	Bcaa Powder (300g) - Black Skull By Eduardo Corrêa - Limão	0	0	0	0	0	0
1460	10628244	Capa Lg L1 Ii Tpu Cinza	1	1	1	1	1	0
1461	10628247	Relógio Champion Feminino Passion Ch24259h	0	0	0	0	0	0
1462	10628258	Capa Samsung Galaxy Trend Lite S7392 Tpu Preto	1	1	1	1	1	0
1463	10628272	Capa Lg L4 Ii Tpu Azul	1	1	1	1	1	1
1464	10628276	Capa Samsung Galaxy S4 Verde	1	1	1	1	1	0
1465	10628278	Capa Motorola Moto G PC Emborrachado Branco	1	1	1	1	1	0
1466	10628284	Capa Motorola Moto G Tpu Miss	1	1	1	1	1	0
1467	10628296	Capa Motorola Moto E PC Preto	1	1	1	1	1	0
1468	10628309	Capa Iphone 6 Tpu Flores	1	1	1	1	1	1
1469	10628318	Capa Samsung Galaxy S5 Tpu Esmalte Branco	1	1	1	1	1	1
1470	10628322	Capa Motorola Moto G PC Couro Branco	1	1	1	1	1	0
1471	10628323	Capa Motorola Moto E TPU Esmalte Vermelho	1	1	1	1	1	0
1472	10628337	Capa Motorola Moto E Flores	1	1	1	1	1	1
1473	10628348	Capa Samsung Galaxy Young Roxo	1	1	1	1	1	0
1474	10628354	Capa Motorola Moto G PC+TPU Tripla Proteção Azul	1	1	1	1	1	0
1475	10628355	Capa Samsung Galaxy S5 Mini PC Premium Rosa	1	1	1	1	1	0
1476	10628360	Capa Samsung Galaxy S5 Dobravel Dourado Transparente	1	1	1	1	1	0
1477	10628379	Capa Motorola Moto G PC Couro Vermelho	1	1	1	1	1	0
1478	10628385	Capa iPhone 6 PC+TPU Vermelho	1	1	1	1	1	0
1479	10628415	Refil De Toner Para Samsung Scx 4725 | Scx 4725fn 1kg	0	0	0	0	0	0
1480	10628523	Capa Samsung Galaxy S5 PC Couro Branco	1	1	1	1	1	1
1481	10629049	Batman-Sacola De Praia Rosita 9666	0	0	0	0	0	0
1482	10629432	Batman-Balde De Praia Rosita 9665	0	0	0	0	0	0
1483	10629456	Capa Motorola Moto G2 Tpu Jornal	1	1	1	1	1	0
1484	10629476	Capa Lg L4 Ii Tpu Vermelho	1	1	1	1	1	0
1485	10629482	Capa Motorola Moto E Brilho Dourado	1	1	0	1	1	0
1486	10629484	Capa Motorola Moto E TPU Verde	1	1	1	1	1	0
1487	10629490	Capa Lg L1 Tpu Vermelho	1	1	1	1	1	0
1488	10629494	Capa Motorola Moto G2 TPU+PC Rosa/Preto	1	1	1	1	1	0
1489	10629503	Capa Lg L5 Ii Tpu Vermelho	1	1	1	1	1	0
1490	10629517	Capa Motorola Moto G TPU Verde	1	1	1	1	1	1
1491	10629520	Capa iPhone 6 Plus Dobravel Branco	1	1	0	1	1	1
1492	10629525	Capa Motorola Moto E TPU Vermelho	1	1	1	1	1	0
1493	10629529	Capa Motorola Moto E Tpu Zebra	1	1	1	1	1	0
1494	10629536	Capa Motorola Moto E TPU Esmalte Rosa	1	1	1	1	1	0
1495	10629537	Capa iPhone 6 Plus PC Branco	1	1	1	1	1	1
1496	10629579	Bumper Motorola Moto E Amarelo	0	1	1	0	0	1
1497	10629609	Capa Iphone 5/5s Gelo Rosa	1	1	0	1	1	0
1498	10629610	Capa Samsung Galaxy S4 Tpu Azul	1	1	1	1	1	0
1499	10629626	Capa Samsung Galaxy Grand Duos Branco	1	1	1	1	1	0
1500	10629651	Capa Samsung Galaxy Pocket Rosa	1	1	1	1	1	0
1501	10629672	Capa Samsung Galaxy S Duos Tpu Verde	1	1	1	1	1	0
1502	10629679	Capa Iphone 4/4s Hello Kitty Rosa	1	1	0	1	1	1
1503	10629682	Capa Motorola Moto E Brilho Prata	1	1	1	1	1	0
1504	10630028	Exceed Energy Gel (cx c/ 10 uni) - Advanced Nutrition	0	0	0	0	0	0
1505	10630214	Polo Malha Piquet Luk Básica Laranja P	0	0	0	0	0	0
1506	10630223	Polo Malha Piquet Luk Básica Azul Marinho P	0	0	0	0	0	0
1507	10630245	Polo Malha Piquet Luk Básica Pink P	0	0	0	0	0	0
1508	10630263	Polo Malha Piquet Luk Básica Rosa Claro P	0	0	0	0	0	0
1509	10630266	Polo Malha Piquet Luk Básica Vermelho P	0	0	0	0	0	0
1510	10630290	Capa Lg L1 Tpu Azul	1	1	1	1	1	0
1511	10630358	Refil Para Toner Brother Tn 110 | Tn 115 | Dcp 9040 | Hl 4040 | Mfc 9440 | Mfc 9840 Cyan 140g	0	0	0	0	0	0
1512	10630435	Capa Lg L3 Ii Tpu Preto	1	1	1	1	1	0
1513	10630921	Fritadeira Kit Fritas Eirilar 2,5 Litros com Grelha Removível	0	0	0	0	0	0
1514	10631886	Cabo Apple Cabo De Lightning Para Usb (2m) (Md819bz/A)	0	0	0	0	0	0
1515	10631906	Caneca Porcelana Dc Coringa- 300 Ml	0	0	0	0	0	0
1516	10631931	Kit 4 Tintas Para Epson Bulk Ink 196 Black 1 Litro Coloridas 500ml Compatível	0	0	0	0	0	0
1517	10632179	Capa Motorola Moto E Rosas	1	1	1	1	1	1
1518	10632405	Capa Motorola Moto G TPU Esmalte Dourado	1	1	1	1	1	0
1519	10632488	Capa Samsung Galaxy S4 Tpu Branco	1	1	1	1	1	0
1520	10632549	Caneca Porcelana Dc Hahaha Coringa	0	0	0	0	0	0
1521	10632700	Relógio Diesel Mega Chief DZ4320/0PN	0	0	0	0	0	0
1522	10632705	Relógio Diesel Doubledown Dz4313/Bn	0	0	0	0	0	0
1523	10633073	Capa Motorola Moto G Couro Carteira Branco	1	1	0	1	1	0
1524	10633360	Churrasqueira A Gás Para 20 Espetinhos Em Inox Agi-20 - Arke	0	0	0	0	0	0
1525	10633439	Bag Rockbag Eco Line P/ Violão Clássico Rb 20538 B	0	0	0	0	0	0
1526	10634581	Tinta Sublimatica Inkprinter Para Transfer E Sublimação Impressora Epson (4x250 Ml)	0	0	0	0	0	0
1527	10634831	Capa para Vade Mecum com Alça de Ombro Veneza	0	1	0	1	0	1
1528	10634876	Episol Color Morena Mais Fps30 Loc 40g	0	0	0	0	0	0
1529	10635307	Gabinete K-Mex Cg-04a6 - Usb 3.0 - Sem Fonte	0	0	0	0	0	0
1530	10635362	Cooler Akasa Venom Voodoo - Universal Amd E Intel - Ak-Cc4008hp01	0	0	0	0	0	0
1531	10635397	Water Cooler Corsair Hydro Series H80i Gt High Performance - Cw-9060017-Ww	0	0	0	0	0	0
1532	10635446	Cabo Usb Para Mini Usb - 4 Pinos Mini B-4 - Para Câmera Digital	0	1	0	0	0	1
1533	10635458	Cabo Conversor Usb Para Rj45 - Trendnet Tu2-Et100	0	0	0	0	0	0
1534	10635467	Cabo Hdmi 1.4 - 10 Metros - 3d High Speed Full Hd - Gold Flash - Akasa - Ak-Cbhd02-100	0	0	0	0	0	0
1535	10635470	Cooler 120x120mm Cooler Master Sickle Flow X - R4-Sxnp-20fk-R1	0	0	0	0	0	0
1536	10635475	Gabinete Cooler Master Cosmos Se - Com Cooler Led Azul - Usb 3.0 - Cos-5000-Kwn1	0	0	0	0	0	0
1537	10635512	Cooler Akasa Para Intel Ak-Cc7129ep0 (Lga 775/115x) - Mini-Itx	0	0	0	0	0	0
1538	10635544	Carregador Usb Para Celulares, Psps, Ipods E Iphones, Mp3 - C3 Tech Uc-09	0	0	0	0	0	0
1539	10635553	Gabinete K-mex Cg-03a6 - Usb 3.0 - Sem Fonte	0	0	0	0	0	0
1540	10635597	Adesivo Quadrado Arabesco Com Flor Laq-96 - Litocart	0	0	0	0	0	0
1541	10635702	Agua Thermal Vichy 300ml	0	0	0	0	0	0
1542	10635755	Neovadiol Concentrado 30ml	0	0	0	0	0	0
1543	10635771	Shampoo Vichy Dercos Nutrirreparador	0	0	0	0	0	0
1544	10635776	Água Termal Vichy 150ml	0	0	0	0	0	0
1545	10636321	Creme de Tratamento  Dove Reconstrução Completa 350g	0	0	0	0	0	0
1546	10636405	Mixer de Mão 5 Velocidades Pro Line	0	0	0	0	0	0
1547	10636409	Tinta Sublimatica Inkprinter Para Transfer E Sublimação Impressora Epson (4x100 Ml)	0	0	0	0	0	0
1548	10636410	Tinta Sublimatica Inkprinter Para Transfer E Sublimação Impressora Epson (4x500 Ml)	0	0	0	0	0	0
1549	10636802	Galaxy Tab E 9.6 Wi-Fi	0	1	0	1	0	1
1550	10637282	Capa Flip Cover Samsung Galaxy Y Duos S6102 Preto	1	1	1	1	1	0
1551	10637285	Capa Samsung Galaxy Pocket S5300 Transparente	1	1	1	1	1	0
1552	10637289	Capa Flip Cover Samsung Galaxy Grand Duos Azul Claro	1	1	1	1	1	0
1553	10637298	Capa Motorola D1 PC Robotic Silicone Preto e Verde	1	1	1	1	1	0
1554	10637305	Capa Motorola D3 Couro Branco	1	1	0	1	1	0
1555	10637317	Capa Flip Cover Samsung Galaxy Young Preto	1	1	1	1	1	0
1556	10637318	Capa Samsung Galaxy Y Duos S6102 Tpu Branco	1	1	1	1	1	0
1557	10637322	Capa Samsung Galaxy S4 Ultra Slim Branco	1	1	1	1	1	1
1558	10637332	Capa Flip Cover Samsung Galaxy S Duos Rosa	1	1	1	1	1	0
1559	10637333	Capa Samsung Galaxy Ace 3 Super Tpu Branco	1	1	1	1	1	0
1560	10637340	Capa Samsung Galaxy S4 Pc Just Be Cool	1	1	1	1	1	0
1561	10637341	Capa Motorola Moto G2 Couro Rosa	1	1	1	1	1	0
1562	10637346	Capa Flip Cover Samsung Galaxy S4 Window Verde	1	1	1	1	1	0
1563	10637348	Capa Samsung Galaxy Pocket Tpu Roxo	1	1	1	1	1	0
1564	10637361	Capa Flip Cover Samsung Galaxy Fame Rosa	1	1	1	1	1	0
1565	10637364	Capa Motorola D1 TPU Cinza	1	1	1	1	1	1
1566	10637376	Capa Motorola Moto G2 TPU Amarelo	1	1	1	1	1	0
1567	10637378	Capa Samsung Galaxy S3 I9300 Pc Branco	1	1	1	1	1	0
1568	10637384	Capa Samsung Galaxy S4 Pc Transparente	1	1	1	1	1	0
1569	10637395	Capa Motorola D1 TPU Amarelo	1	1	1	1	1	0
1570	10637399	Bumber Motorola D3 Transparente Com Roxo	0	1	0	0	0	1
